date,year,home_team,away_team,home_team_clean,away_team_clean,tournament,home_matches_before,away_matches_before,matches_before_diff,home_win_rate_before,away_win_rate_before,win_rate_diff,home_draw_rate_before,away_draw_rate_before,draw_rate_diff,home_avg_goals_for_before,away_avg_goals_for_before,avg_goals_for_diff,home_avg_goals_against_before,away_avg_goals_against_before,avg_goals_against_diff,home_goal_diff_per_match_before,away_goal_diff_per_match_before,goal_diff_per_match_diff,is_neutral,is_world_cup,is_friendly,result,_row_id,home_fifa_ref_date,home_fifa_rank,home_fifa_total_points,away_fifa_ref_date,away_fifa_rank,away_fifa_total_points,home_ref_date,home_elo,away_ref_date,away_elo,fifa_rank_advantage,fifa_points_diff,elo_diff,is_qualifier,is_nations_league,is_continental_cup,rank_gap_abs,home_rank_strength,away_rank_strength,rank_strength_diff,home_is_top10,away_is_top10,top10_diff,home_is_top25,away_is_top25,top25_diff,attack_form_diff,form_score_diff
2018-03-23,2018,Norway,Australia,norway,australia,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,60,2018-03-15,57.0,578.44,2018-03-15,37.0,740.29,,,,,-20.0,-161.8499999999999,,0,0,0,20.0,0.017543859649122806,0.02702702702702703,-0.009483167377904222,0,0,0,0,0,0,0.0,0.0
2018-03-23,2018,Peru,Croatia,peru,croatia,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,2,61,2018-03-15,11.0,1128.12,2018-03-15,15.0,1052.6,,,,,4.0,75.51999999999998,,0,0,0,4.0,0.09090909090909091,0.06666666666666667,0.024242424242424246,0,0,0,1,1,0,0.0,0.0
2018-03-23,2018,Poland,Nigeria,poland,nigeria,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,62,2018-03-15,6.0,1228.07,2018-03-15,52.0,609.0,,,,,46.0,619.0699999999999,,0,0,0,46.0,0.16666666666666666,0.019230769230769232,0.1474358974358974,1,0,1,1,0,1,0.0,0.0
2018-03-23,2018,Portugal,Egypt,portugal,egypt,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,2,63,2018-03-15,3.0,1360.45,2018-03-15,44.0,686.5,,,,,41.0,673.95,,0,0,0,41.0,0.3333333333333333,0.022727272727272728,0.3106060606060606,1,0,1,1,0,1,0.0,0.0
2018-03-23,2018,Russia,Brazil,russia,brazil,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,64,2018-03-15,63.0,530.78,2018-03-15,2.0,1489.28,,,,,-61.0,-958.5,,0,0,0,61.0,0.015873015873015872,0.5,-0.48412698412698413,0,1,-1,0,1,-1,0.0,0.0
2018-03-23,2018,Singapore,Maldives,singapore,maldives,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,65,2018-03-15,171.0,103.09,2018-03-15,150.0,161.0,,,,,-21.0,-57.91,,0,0,0,21.0,0.005847953216374269,0.006666666666666667,-0.0008187134502923984,0,0,0,0,0,0,0.0,0.0
2018-03-23,2018,Serbia,Morocco,serbia,morocco,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,66,2018-03-15,34.0,779.88,2018-03-15,42.0,693.74,,,,,8.0,86.13999999999999,,0,0,0,8.0,0.029411764705882353,0.023809523809523808,0.005602240896358544,0,0,0,0,0,0,0.0,0.0
2018-03-23,2018,Netherlands,England,netherlands,england,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,67,2018-03-15,21.0,963.54,2018-03-15,16.0,1046.71,,,2018-03-23,2050.0,-5.0,-83.17000000000007,,0,0,0,5.0,0.047619047619047616,0.0625,-0.014880952380952384,0,0,0,1,1,0,0.0,0.0
2018-03-23,2018,Tunisia,Iran,tunisia,iran,Friendly,0,1,-1,0.5,1.0,-0.5,0.25,0.0,0.25,1.0,4.0,-3.0,1.0,0.0,1.0,0.0,4.0,-4.0,0,0,1,2,68,2018-03-15,23.0,919.96,2018-03-15,33.0,791.89,,,,,10.0,128.07000000000005,,0,0,0,10.0,0.043478260869565216,0.030303030303030304,0.013175230566534912,0,0,0,1,0,1,-4.0,-1.225
2018-03-23,2018,Turkey,Republic of Ireland,turkey,republic of ireland,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,69,2018-03-15,38.0,729.57,2018-03-15,31.0,803.58,,,,,-7.0,-74.00999999999999,,0,0,0,7.0,0.02631578947368421,0.03225806451612903,-0.005942275042444822,0,0,0,0,0,0,0.0,0.0
2018-03-23,2018,Ukraine,Saudi Arabia,ukraine,saudi arabia,Friendly,0,2,-2,0.5,0.5,0.0,0.25,0.0,0.25,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,1,0,1,1,70,2018-03-15,35.0,777.74,2018-03-15,69.0,493.79,,,,,34.0,283.95,,0,0,0,34.0,0.02857142857142857,0.014492753623188406,0.014078674948240165,0,0,0,0,0,0,0.0,0.05
2018-03-23,2018,Senegal,Uzbekistan,senegal,uzbekistan,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,71,2018-03-15,27.0,861.93,2018-03-15,72.0,451.34,,,,,45.0,410.59,,0,0,0,45.0,0.037037037037037035,0.013888888888888888,0.023148148148148147,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Mauritania,Guinea,mauritania,guinea,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,72,2018-03-15,104.0,322.32,2018-03-15,70.0,484.33,,,,,-34.0,-162.01,,0,0,0,34.0,0.009615384615384616,0.014285714285714285,-0.004670329670329669,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Kosovo,Madagascar,kosovo,madagascar,Friendly,0,1,-1,0.5,0.0,0.5,0.25,1.0,-0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,2,73,2018-03-15,176.0,97.49,2018-03-15,109.0,309.49,,,,,-67.0,-212.0,,0,0,0,67.0,0.005681818181818182,0.009174311926605505,-0.003492493744787323,0,0,0,0,0,0,0.0,0.125
2018-03-24,2018,Armenia,Estonia,armenia,estonia,Friendly,0,1,-1,0.5,0.0,0.5,0.25,1.0,-0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,74,2018-03-15,91.0,384.79,2018-03-15,86.0,398.72,,,,,-5.0,-13.930000000000007,,0,0,0,5.0,0.01098901098901099,0.011627906976744186,-0.000638895987733196,0,0,0,0,0,0,0.0,0.125
2018-03-24,2018,Botswana,Lesotho,botswana,lesotho,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,75,2018-03-15,149.0,172.89,2018-03-15,144.0,192.83,,,,,-5.0,-19.940000000000026,,0,0,0,5.0,0.006711409395973154,0.006944444444444444,-0.00023303504847128984,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Canada,New Zealand,canada,new zealand,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,2,76,2018-03-15,90.0,387.73,2018-03-15,120.0,267.31,,,,,30.0,120.42000000000002,,0,0,0,30.0,0.011111111111111112,0.008333333333333333,0.0027777777777777783,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Comoros,Kenya,comoros,kenya,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,77,2018-03-15,132.0,229.87,2018-03-15,105.0,317.02,,,,,-27.0,-87.14999999999998,,0,0,0,27.0,0.007575757575757576,0.009523809523809525,-0.0019480519480519487,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Georgia,Lithuania,georgia,lithuania,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,78,2018-03-15,101.0,332.01,2018-03-15,147.0,181.97,,,,,46.0,150.04,,0,0,0,46.0,0.009900990099009901,0.006802721088435374,0.003098269010574527,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Israel,Romania,israel,romania,Friendly,0,0,0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,79,2018-03-15,94.0,375.16,2018-03-15,36.0,748.92,,,,,-58.0,-373.75999999999993,,0,0,0,58.0,0.010638297872340425,0.027777777777777776,-0.01713947990543735,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Ivory Coast,Togo,ivory coast,togo,Friendly,0,1,-1,0.5,0.0,0.5,0.25,1.0,-0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,80,2018-03-15,71.0,478.96,2018-03-15,128.0,240.73,,,,,57.0,238.23,,0,0,0,57.0,0.014084507042253521,0.0078125,0.0062720070422535214,0,0,0,0,0,0,0.0,0.125
2018-03-24,2018,Qatar,Syria,qatar,syria,Friendly,1,0,1,1.0,0.5,0.5,0.0,0.25,-0.25,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,82,2018-03-15,101.0,332.38,2018-03-15,74.0,442.0,,,,,-27.0,-109.62,,0,0,0,27.0,0.009900990099009901,0.013513513513513514,-0.003612523414503613,0,0,0,0,0,0,1.0,0.47500000000000003
2018-03-24,2018,Sweden,Chile,sweden,chile,Friendly,2,0,2,0.5,0.5,0.0,0.5,0.25,0.25,1.0,1.0,0.0,0.5,1.0,-0.5,0.5,0.0,0.5,0,0,1,0,83,2018-03-15,19.0,1001.64,2018-03-15,10.0,1160.96,,,,,-9.0,-159.32000000000005,,0,0,0,9.0,0.05263157894736842,0.1,-0.04736842105263159,0,1,-1,1,1,0,0.5,0.175
2018-03-24,2018,Tahiti,New Caledonia,tahiti,new caledonia,Friendly,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,84,2018-03-15,153.0,148.75,2018-03-15,155.0,145.68,,,,,2.0,3.069999999999993,,0,0,0,2.0,0.006535947712418301,0.0064516129032258064,8.43348091924944e-05,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Zambia,South Africa,zambia,south africa,Friendly,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,85,2018-03-15,77.0,437.84,2018-03-15,76.0,440.01,,,,,-1.0,-2.170000000000016,,0,0,0,1.0,0.012987012987012988,0.013157894736842105,-0.00017088174982911666,0,0,0,0,0,0,0.0,0.0
2018-03-24,2018,Northern Ireland,South Korea,northern ireland,south korea,Friendly,0,3,-3,0.5,0.6666666666666666,-0.16666666666666663,0.25,0.3333333333333333,-0.08333333333333331,1.0,1.3333333333333333,-0.33333333333333326,1.0,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,-0.6666666666666666,0,0,1,2,87,2018-03-15,24.0,878.9,2018-03-15,59.0,553.62,,,,,35.0,325.28,,0,0,0,35.0,0.041666666666666664,0.01694915254237288,0.024717514124293783,0,0,0,1,0,1,-0.6666666666666666,-0.27499999999999997
2018-03-24,2018,Angola,Zimbabwe,angola,zimbabwe,Friendly,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,1,0,1,1,88,2018-03-15,141.0,210.08,2018-03-15,108.0,312.16,,,,,-33.0,-102.08000000000001,,0,0,0,33.0,0.0070921985815602835,0.009259259259259259,-0.0021670606776989752,0,0,0,0,0,0,0.0,0.0
2018-03-25,2018,Faroe Islands,Liechtenstein,faroe islands,liechtenstein,Friendly,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1,0,1,2,89,2018-03-15,97.0,363.64,2018-03-15,181.0,90.82,,,,,84.0,272.82,,0,0,0,84.0,0.010309278350515464,0.0055248618784530384,0.004784416472062425,0,0,0,0,0,0,1.0,0.45
2018-03-25,2018,Barbados,Bermuda,barbados,bermuda,Friendly,0,1,-1,0.5,0.0,0.5,0.25,0.0,0.25,1.0,2.0,-1.0,1.0,3.0,-2.0,0.0,-1.0,1.0,0,0,1,1,90,2018-03-15,152.0,151.09,2018-03-15,184.0,77.67,,,,,32.0,73.42,,0,0,0,32.0,0.006578947368421052,0.005434782608695652,0.0011441647597254002,0,0,0,0,0,0,1.0,0.575
2018-03-25,2018,Gibraltar,Latvia,gibraltar,latvia,Friendly,0,2,-2,0.5,0.0,0.5,0.25,0.5,-0.25,1.0,0.5,0.5,1.0,1.0,0.0,0.0,-0.5,0.5,0,0,1,2,92,2018-03-15,206.0,0.0,2018-03-15,131.0,231.02,,,,,-75.0,-231.02,,0,0,0,75.0,0.0048543689320388345,0.007633587786259542,-0.002779218854220707,0,0,0,0,0,0,0.5,0.35000000000000003
2018-03-25,2018,Jamaica,Antigua and Barbuda,jamaica,antigua and barbuda,Friendly,1,1,0,0.0,1.0,-1.0,1.0,0.0,1.0,2.0,3.0,-1.0,2.0,2.0,0.0,0.0,1.0,-1.0,0,0,1,1,93,2018-03-15,49.0,643.42,2018-03-15,139.0,211.86,,,,,90.0,431.55999999999995,,0,0,0,90.0,0.02040816326530612,0.007194244604316547,0.013213918660989574,0,0,0,0,0,0,-1.0,-0.6000000000000001
2018-03-25,2018,Kuwait,Cameroon,kuwait,cameroon,Friendly,1,0,1,0.0,0.5,-0.5,0.0,0.25,-0.25,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,1,0,94,2018-03-15,173.0,100.74,2018-03-15,51.0,611.49,,,,,-122.0,-510.75,,0,0,0,122.0,0.005780346820809248,0.0196078431372549,-0.013827496316445653,0,0,0,0,0,0,-1.0,-0.575
2018-03-25,2018,Nicaragua,Cuba,nicaragua,cuba,Friendly,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,-2.0,2.0,-2.0,4.0,0,0,1,1,95,2018-03-15,116.0,276.62,2018-03-15,182.0,88.23,,,,,66.0,188.39,,0,0,0,66.0,0.008620689655172414,0.005494505494505495,0.0031261841606669187,0,0,0,0,0,0,4.0,1.55
2018-03-25,2018,Thailand,Slovakia,thailand,slovakia,Friendly,1,1,0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0,0,1,0,96,2018-03-15,129.0,238.23,2018-03-15,29.0,822.08,,,,,-100.0,-583.85,,0,0,0,100.0,0.007751937984496124,0.034482758620689655,-0.02673082063619353,0,0,0,0,0,0,-1.0,-0.6000000000000001
2018-03-26,2018,Albania,Norway,albania,norway,Friendly,0,1,-1,0.5,1.0,-0.5,0.25,0.0,0.25,1.0,4.0,-3.0,1.0,1.0,0.0,0.0,3.0,-3.0,0,0,1,0,99,2018-03-15,58.0,557.3,2018-03-15,57.0,578.44,,,,,-1.0,-21.1400000000001,,0,0,0,1.0,0.017241379310344827,0.017543859649122806,-0.0003024803387779787,0,0,0,0,0,0,-3.0,-0.9750000000000001
2018-03-26,2018,Bulgaria,Kazakhstan,bulgaria,kazakhstan,Friendly,1,1,0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,2.0,-1.0,-1.0,1.0,-2.0,1,0,1,2,100,2018-03-15,40.0,714.75,2018-03-15,136.0,223.03,,,,,96.0,491.72,,0,0,0,96.0,0.025,0.007352941176470588,0.01764705882352941,0,0,0,0,0,0,-2.0,-1.05
2018-03-26,2018,Wales,Uruguay,wales,uruguay,Friendly,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,4.0,1,0,1,0,101,2018-03-15,20.0,983.64,2018-03-15,22.0,931.17,2018-03-26,1439.0,,,2.0,52.47000000000003,,0,0,0,2.0,0.05,0.045454545454545456,0.004545454545454547,0,0,0,1,1,0,4.0,1.0
2018-03-26,2018,Portugal,Netherlands,portugal,netherlands,Friendly,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,1,0,1,0,103,2018-03-15,3.0,1360.45,2018-03-15,21.0,963.54,,,,,18.0,396.9100000000001,,0,0,0,18.0,0.3333333333333333,0.047619047619047616,0.2857142857142857,1,0,1,1,1,0,2.0,1.05
2018-03-26,2018,Finland,Malta,finland,malta,Friendly,2,1,1,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,-0.5,0.5,-1.0,1.5,1,0,1,2,104,2018-03-15,68.0,502.92,2018-03-15,185.0,68.2,,,,,117.0,434.72,,0,0,0,117.0,0.014705882352941176,0.005405405405405406,0.00930047694753577,0,0,0,0,0,0,1.5,0.75
2018-03-26,2018,Curaçao,Bolivia,curacao,bolivia,Friendly,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,105,2018-03-15,82.0,406.5,2018-03-15,47.0,673.94,,,,,-35.0,-267.44000000000005,,0,0,0,35.0,0.012195121951219513,0.02127659574468085,-0.009081473793461338,0,0,0,0,0,0,0.0,0.0
2018-03-27,2018,Denmark,Chile,denmark,chile,Friendly,2,1,1,0.5,1.0,-0.5,0.0,0.0,0.0,0.5,2.0,-1.5,0.5,1.0,-0.5,0.0,1.0,-1.0,0,0,1,1,106,2018-03-15,12.0,1108.33,2018-03-15,10.0,1160.96,,,,,-2.0,-52.63000000000011,,0,0,0,2.0,0.08333333333333333,0.1,-0.016666666666666677,0,1,-1,1,1,0,-1.0,-0.525
2018-03-27,2018,Armenia,Lithuania,armenia,lithuania,Friendly,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,4.0,0,0,1,0,107,2018-03-15,91.0,384.79,2018-03-15,147.0,181.97,,,,,56.0,202.82000000000002,,0,0,0,56.0,0.01098901098901099,0.006802721088435374,0.004186289900575616,0,0,0,0,0,0,4.0,1.2
2018-03-27,2018,Australia,Colombia,australia,colombia,Friendly,1,1,0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,3.0,-2.0,4.0,2.0,2.0,-3.0,1.0,-4.0,1,0,1,1,108,2018-03-15,37.0,740.29,2018-03-15,13.0,1105.82,,,,,-24.0,-365.53,,0,0,0,24.0,0.02702702702702703,0.07692307692307693,-0.0498960498960499,0,0,0,0,1,-1,-4.0,-1.55
2018-03-27,2018,Maldives,Bhutan,maldives,bhutan,AFC Asian Cup qualification,1,0,1,0.0,0.5,-0.5,0.0,0.25,-0.25,2.0,1.0,1.0,3.0,1.0,2.0,-1.0,0.0,-1.0,0,0,0,2,110,2018-03-15,150.0,161.0,2018-03-15,188.0,63.22,,,,,38.0,97.78,,1,0,1,38.0,0.006666666666666667,0.005319148936170213,0.0013475177304964545,0,0,0,0,0,0,-1.0,-0.575
2018-03-27,2018,Belgium,Saudi Arabia,belgium,saudi arabia,Friendly,0,3,-3,0.5,0.3333333333333333,0.16666666666666669,0.25,0.3333333333333333,-0.08333333333333331,1.0,1.6666666666666667,-0.6666666666666667,1.0,1.6666666666666667,-0.6666666666666667,0.0,0.0,0.0,0,0,1,2,111,2018-03-15,5.0,1336.7,2018-03-15,69.0,493.79,,,,,64.0,842.9100000000001,,0,0,0,64.0,0.2,0.014492753623188406,0.1855072463768116,1,0,1,1,0,1,0.0,0.07500000000000002
2018-03-27,2018,Bosnia and Herzegovina,Senegal,bosnia and herzegovina,senegal,Friendly,3,1,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.6666666666666667,0.3333333333333333,1.0,-0.6666666666666667,0.3333333333333333,1.0,-0.6666666666666667,0.0,0.0,0.0,1,0,1,1,112,2018-03-15,41.0,700.09,2018-03-15,27.0,861.93,,,,,-14.0,-161.83999999999992,,0,0,0,14.0,0.024390243902439025,0.037037037037037035,-0.01264679313459801,0,0,0,0,0,0,0.0,0.04999999999999999
2018-03-27,2018,Algeria,Iran,algeria,iran,Friendly,1,2,-1,1.0,0.5,0.5,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.5,0.5,3.0,1.5,1.5,1,0,1,0,113,2018-03-15,60.0,552.93,2018-03-15,33.0,791.89,,,,,-27.0,-238.96000000000004,,0,0,0,27.0,0.016666666666666666,0.030303030303030304,-0.013636363636363637,0,0,0,0,0,0,1.5,0.65
2018-03-27,2018,Myanmar,Macau,myanmar,macau,AFC Asian Cup qualification,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,-4.0,-1.0,-3.0,0,0,0,2,114,2018-03-15,142.0,202.71,2018-03-15,186.0,65.38,,,,,44.0,137.33,,1,0,1,44.0,0.007042253521126761,0.005376344086021506,0.001665909435105255,0,0,0,0,0,0,-3.0,-0.75
2018-03-27,2018,Central African Republic,Kenya,central african republic,kenya,Friendly,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,1,0,1,2,115,2018-03-15,121.0,265.63,2018-03-15,105.0,317.02,,,,,-16.0,-51.389999999999986,,0,0,0,16.0,0.008264462809917356,0.009523809523809525,-0.001259346713892169,0,0,0,0,0,0,0.0,0.0
2018-03-27,2018,Bahrain,Turkmenistan,bahrain,turkmenistan,AFC Asian Cup qualification,2,0,2,0.0,0.5,-0.5,0.5,0.25,0.25,0.0,1.0,-1.0,0.5,1.0,-0.5,-0.5,0.0,-0.5,0,0,0,2,116,2018-03-15,125.0,253.14,2018-03-15,114.0,291.69,,,,,-11.0,-38.55000000000001,,1,0,1,11.0,0.008,0.008771929824561403,-0.0007719298245614029,0,0,0,0,0,0,-0.5,-0.35000000000000003
2018-03-27,2018,Kosovo,Burkina Faso,kosovo,burkina faso,Friendly,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,-1.0,1,0,1,2,117,2018-03-15,176.0,97.49,2018-03-15,56.0,587.4,,,,,-120.0,-489.90999999999997,,0,0,0,120.0,0.005681818181818182,0.017857142857142856,-0.012175324675324674,0,0,0,0,0,0,-1.0,-0.25
2018-03-27,2018,England,Italy,england,italy,Friendly,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-2.0,1.0,-2.0,3.0,0,0,1,1,118,2018-03-15,16.0,1046.71,2018-03-15,14.0,1061.93,2018-03-27,2050.0,,,-2.0,-15.220000000000027,,0,0,0,2.0,0.0625,0.07142857142857142,-0.008928571428571425,0,0,0,1,1,0,3.0,1.3
2018-03-27,2018,Laos,Bangladesh,laos,bangladesh,Friendly,1,0,1,0.0,0.5,-0.5,0.0,0.25,-0.25,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,1,1,119,2018-03-15,183.0,82.31,2018-03-15,197.0,31.48,,,,,14.0,50.83,,0,0,0,14.0,0.00546448087431694,0.005076142131979695,0.00038833874233724485,0,0,0,0,0,0,-1.0,-0.575
2018-03-27,2018,Lebanon,Malaysia,lebanon,malaysia,AFC Asian Cup qualification,0,1,-1,0.5,0.0,0.5,0.25,1.0,-0.75,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0,0,0,2,121,2018-03-15,87.0,390.3,2018-03-15,178.0,95.3,,,,,91.0,295.0,,1,0,1,91.0,0.011494252873563218,0.0056179775280898875,0.005876275345473331,0,0,0,0,0,0,0.0,0.125
2018-03-27,2018,Iraq,Syria,iraq,syria,Friendly,3,1,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.6666666666666667,2.0,2.0,0.0,1.3333333333333333,2.0,-0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,122,2018-03-15,83.0,405.05,2018-03-15,74.0,442.0,,,,,-9.0,-36.94999999999999,,0,0,0,9.0,0.012048192771084338,0.013513513513513514,-0.0014653207424291763,0,0,0,0,0,0,0.6666666666666667,0.21666666666666665
2018-03-27,2018,Hungary,Scotland,hungary,scotland,Friendly,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,-1.0,-1.0,0.0,0,0,1,0,123,2018-03-15,50.0,637.3,2018-03-15,32.0,796.94,,,2018-03-27,1991.0,-18.0,-159.6400000000001,,0,0,0,18.0,0.02,0.03125,-0.01125,0,0,0,0,0,0,0.0,0.0
2018-03-27,2018,Greece,Egypt,greece,egypt,Friendly,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,1,0,1,2,124,2018-03-15,45.0,685.14,2018-03-15,44.0,686.5,,,,,-1.0,-1.3600000000000136,,0,0,0,1.0,0.022222222222222223,0.022727272727272728,-0.0005050505050505048,0,0,0,0,0,0,0.0,0.0
2018-03-27,2018,Germany,Brazil,germany,brazil,Friendly,1,1,0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,3.0,-2.0,1.0,0.0,1.0,0.0,3.0,-3.0,0,0,1,0,125,2018-03-15,1.0,1609.01,2018-03-15,2.0,1489.28,,,,,1.0,119.73000000000002,,0,0,0,1.0,1.0,0.5,0.5,1,1,0,1,1,0,-3.0,-1.1
2018-03-27,2018,Afghanistan,Cambodia,afghanistan,cambodia,AFC Asian Cup qualification,0,1,-1,0.5,1.0,-0.5,0.25,0.0,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1,0,0,2,127,2018-03-15,148.0,176.43,2018-03-15,171.0,102.82,,,,,23.0,73.61000000000001,,1,0,1,23.0,0.006756756756756757,0.005847953216374269,0.0009088035403824885,0,0,0,0,0,0,-1.0,-0.47500000000000003
2018-03-27,2018,Georgia,Estonia,georgia,estonia,Friendly,1,2,-1,1.0,0.0,1.0,0.0,1.0,-1.0,4.0,0.5,3.5,0.0,0.5,-0.5,4.0,0.0,4.0,0,0,1,2,128,2018-03-15,101.0,332.01,2018-03-15,86.0,398.72,,,,,-15.0,-66.71000000000004,,0,0,0,15.0,0.009900990099009901,0.011627906976744186,-0.0017269168777342848,0,0,0,0,0,0,4.0,1.35
